myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj
RIMS2	0.276	-0.388990980099345	0.448	-0.388990980099345	0.467	0.701	NA
ABCA8	0.276	-0.443537378425114	0.448	-0.443537378425114	0.317	0.677	NA
LINC00639	0.276	-0.488877945239004	0.448	-0.488877945239004	0.967	1	NA
RBP1	0.276	-0.706791952063347	0.448	-0.706791952063347	0.283	0.622	NA
ERVW-1	0.723	0.416758230372497	0.446	0.416758230372497	0.9	0.803	NA
SHISA5	0.723	0.377919124200402	0.446	0.377919124200402	0.933	0.811	NA
R3HDM1	0.723	0.371589613159133	0.446	0.371589613159133	0.917	0.732	NA
CCDC90B	0.723	0.370013219727982	0.446	0.370013219727982	0.967	0.827	NA
ATP5F1	0.723	0.352280302503747	0.446	0.352280302503747	0.983	0.906	NA
MGST3	0.723	0.346046144199512	0.446	0.346046144199512	0.95	0.882	NA
PA2G4	0.723	0.33867833154022	0.446	0.33867833154022	0.95	0.843	NA
RPL5	0.723	0.287190951822182	0.446	0.287190951822182	1	0.992	NA
MGC4859	0.277	-0.257019982861827	0.446	-0.257019982861827	0.883	0.929	NA
CFL2	0.277	-0.339886930892805	0.446	-0.339886930892805	0.617	0.85	NA
CHSY1	0.277	-0.361324248489424	0.446	-0.361324248489424	0.583	0.866	NA
PCSK2	0.277	-0.394770666370962	0.446	-0.394770666370962	0.967	1	NA
MAATS1	0.277	-0.444274063616166	0.446	-0.444274063616166	0.95	1	NA
MAGEA4	0.277	-0.491341246649912	0.446	-0.491341246649912	0.2	0.583	NA
GRIA4	0.277	-0.503564910037091	0.446	-0.503564910037091	0.983	1	NA
VCAN	0.277	-0.611143914915138	0.446	-0.611143914915138	0.367	0.654	NA
SLC29A1	0.722	0.346186761735447	0.444	0.346186761735447	0.833	0.677	NA
RTN3	0.722	0.341164467869655	0.444	0.341164467869655	0.983	0.992	NA
PSMB3	0.722	0.329462941712257	0.444	0.329462941712257	0.967	0.85	NA
DNTTIP2	0.722	0.322626453841841	0.444	0.322626453841841	0.983	0.969	NA
MAGEC1	0.278	-0.2668621049511	0.444	-0.2668621049511	0.217	0.591	NA
TOM1L2	0.278	-0.283848439512096	0.444	-0.283848439512096	0.35	0.717	NA
DTD1	0.278	-0.294262123013317	0.444	-0.294262123013317	0.817	0.953	NA
TTLL7	0.278	-0.337353056803972	0.444	-0.337353056803972	0.833	0.992	NA
DUSP6	0.278	-0.339215185086964	0.444	-0.339215185086964	0.15	0.551	NA
SEL1L2	0.278	-0.345827130323119	0.444	-0.345827130323119	0.967	1	NA
MFHAS1	0.278	-0.40166694743945	0.444	-0.40166694743945	0.633	0.89	NA
DGUOK	0.278	-0.405213113009877	0.444	-0.405213113009877	0.967	0.89	NA
MSI2	0.278	-0.451498830416113	0.444	-0.451498830416113	0.933	0.976	NA
DYNC1LI1	0.278	-0.54590377106703	0.444	-0.54590377106703	0.983	0.961	NA
RNASEH2C	0.721	0.342538560705479	0.442	0.342538560705479	0.883	0.669	NA
C1orf27	0.721	0.313724485038847	0.442	0.313724485038847	0.833	0.559	NA
NTPCR	0.721	0.301126381607637	0.442	0.301126381607637	0.933	0.835	NA
AC115223.1	0.721	0.275318627836585	0.442	0.275318627836585	0.983	0.969	NA
RPS18	0.721	0.272515238406365	0.442	0.272515238406365	1	0.984	NA
AC087343.1	0.721	0.266207344589262	0.442	0.266207344589262	0.967	0.969	NA
AP002954.1	0.279	-0.266225868651777	0.442	-0.266225868651777	0.933	0.992	NA
FSD1L	0.279	-0.369371784955286	0.442	-0.369371784955286	0.633	0.906	NA
RBMS3	0.279	-0.376058152459572	0.442	-0.376058152459572	0.717	0.835	NA
ZCCHC9	0.279	-0.387346454093122	0.442	-0.387346454093122	0.967	1	NA
RALY	0.279	-0.50725671011567	0.442	-0.50725671011567	0.883	0.953	NA
ANXA3	0.72	0.480113448640127	0.44	0.480113448640127	0.717	0.504	NA
EHMT1	0.72	0.399107588973651	0.44	0.399107588973651	0.933	0.921	NA
TRAPPC4	0.72	0.338887347764986	0.44	0.338887347764986	0.983	0.835	NA
DFFA	0.72	0.29508956766707	0.44	0.29508956766707	0.817	0.646	NA
RPS6	0.72	0.285767717176829	0.44	0.285767717176829	1	0.984	NA
MRM3	0.72	0.284026266404842	0.44	0.284026266404842	0.75	0.496	NA
PPP1R11	0.72	0.280057844590163	0.44	0.280057844590163	0.917	0.638	NA
BCKDK	0.72	0.255748412817985	0.44	0.255748412817985	0.817	0.512	NA
KIAA1257	0.28	-0.281115218723099	0.44	-0.281115218723099	0.483	0.748	NA
LINC01681	0.28	-0.422155076073681	0.44	-0.422155076073681	0.983	1	NA
TSHZ2	0.28	-0.628229474200376	0.44	-0.628229474200376	0.95	1	NA
TTC27	0.719	0.334042547770867	0.438	0.334042547770867	0.783	0.638	NA
GLB1	0.719	0.327944848880641	0.438	0.327944848880641	0.867	0.701	NA
PPT1	0.719	0.321557190371074	0.438	0.321557190371074	0.967	0.811	NA
RPS2P46	0.719	0.305285278108101	0.438	0.305285278108101	0.983	0.953	NA
RPL21P93	0.719	0.26445184969051	0.438	0.26445184969051	0.983	0.969	NA
ZNF296	0.719	0.260057490664384	0.438	0.260057490664384	0.85	0.551	NA
WDR82	0.719	0.25793349781068	0.438	0.25793349781068	0.9	0.654	NA
CSNK1G3	0.281	-0.359119072623925	0.438	-0.359119072623925	0.633	0.866	NA
AL162431.2	0.281	-0.384707902278301	0.438	-0.384707902278301	0.95	1	NA
NUPR1	0.281	-0.403226298683092	0.438	-0.403226298683092	0.117	0.504	NA
MARCH6	0.281	-0.406998507135254	0.438	-0.406998507135254	0.95	1	NA
NRIP1	0.281	-0.40953878556381	0.438	-0.40953878556381	0.35	0.701	NA
FRS2	0.281	-0.421322647164163	0.438	-0.421322647164163	0.983	1	NA
TJP1	0.281	-0.527498012296633	0.438	-0.527498012296633	0.867	0.937	NA
MARCKS	0.281	-0.549774742146445	0.438	-0.549774742146445	0.317	0.63	NA
PNRC1	0.281	-0.623175777883886	0.438	-0.623175777883886	0.65	0.866	NA
PABPC4	0.281	-0.714594359299148	0.438	-0.714594359299148	0.983	0.953	NA
DPPA2	0.281	-0.746860765304007	0.438	-0.746860765304007	0.533	0.717	NA
BEX1	0.281	-1.4304856768223	0.438	-1.4304856768223	0.133	0.543	NA
CADM1	0.282	-0.372804404690205	0.436	-0.372804404690205	0.433	0.74	NA
AP1AR	0.282	-0.453668758845158	0.436	-0.453668758845158	0.7	0.827	NA
DSN1	0.718	0.501659629433242	0.436	0.501659629433242	0.883	0.661	NA
MRPL57	0.718	0.414513178190663	0.436	0.414513178190663	0.967	0.937	NA
FBXO45	0.718	0.368745244423587	0.436	0.368745244423587	0.883	0.709	NA
MCTS1	0.718	0.350734250952251	0.436	0.350734250952251	0.85	0.646	NA
ZNF649	0.718	0.325545506123423	0.436	0.325545506123423	0.717	0.449	NA
PLPP5	0.718	0.293137017762953	0.436	0.293137017762953	0.7	0.394	NA
RPL14P1	0.718	0.271184532879502	0.436	0.271184532879502	0.983	0.953	NA
MADD	0.283	-0.264610597256574	0.434	-0.264610597256574	0.75	0.913	NA
FMN1	0.283	-0.277321217235507	0.434	-0.277321217235507	0.817	0.945	NA
STON1	0.283	-0.279601997762529	0.434	-0.279601997762529	0.867	0.969	NA
SLC4A7	0.283	-0.295066891664219	0.434	-0.295066891664219	0.383	0.732	NA
KNG1	0.283	-0.30520774198134	0.434	-0.30520774198134	0.95	0.976	NA
PHACTR3	0.283	-0.331352167582257	0.434	-0.331352167582257	0.933	0.953	NA
MLF1	0.283	-0.500988728043949	0.434	-0.500988728043949	0.933	0.929	NA
DCAF12	0.283	-0.670420279494053	0.434	-0.670420279494053	0.817	0.795	NA
LHX9	0.283	-0.685929049803475	0.434	-0.685929049803475	0.25	0.63	NA
RNF181	0.717	0.364693617953105	0.434	0.364693617953105	0.933	0.748	NA
POGLUT1	0.717	0.311056176659943	0.434	0.311056176659943	0.817	0.622	NA
RPL36AL	0.717	0.308131794684468	0.434	0.308131794684468	0.983	0.945	NA
DCXR	0.717	0.303819806608682	0.434	0.303819806608682	0.817	0.63	NA
CU459211.1	0.717	0.283998803955869	0.434	0.283998803955869	0.95	0.772	NA
YWHAQ	0.717	0.281145442726226	0.434	0.281145442726226	0.95	0.961	NA
MYCN	0.717	0.267665030072559	0.434	0.267665030072559	0.767	0.48	NA
MRPL20	0.717	0.254304615747506	0.434	0.254304615747506	0.9	0.819	NA
OGFOD3	0.717	0.25103920871225	0.434	0.25103920871225	0.733	0.472	NA
RAI2	0.284	-0.251817336099416	0.432	-0.251817336099416	0.433	0.709	NA
MON2	0.284	-0.259273807791219	0.432	-0.259273807791219	0.6	0.787	NA
ZNF462	0.284	-0.259807081410384	0.432	-0.259807081410384	0.483	0.748	NA
RN7SKP106	0.284	-0.356118301161533	0.432	-0.356118301161533	0.933	0.992	NA
LINC01511	0.284	-0.399404281700924	0.432	-0.399404281700924	0.15	0.559	NA
TADA3	0.284	-0.421888607798379	0.432	-0.421888607798379	0.733	0.811	NA
ZBTB38	0.284	-0.537878259433459	0.432	-0.537878259433459	0.583	0.811	NA
NUSAP1	0.716	0.865560404430748	0.432	0.865560404430748	0.8	0.528	NA
N4BP2	0.716	0.365339579889079	0.432	0.365339579889079	0.9	0.795	NA
ELOC	0.716	0.364659011920473	0.432	0.364659011920473	0.983	0.945	NA
EEF1E1	0.716	0.359308772794004	0.432	0.359308772794004	0.95	0.78	NA
PCMT1	0.716	0.357059912516274	0.432	0.357059912516274	0.983	0.906	NA
NCL	0.716	0.304115410070208	0.432	0.304115410070208	1	1	NA
NLRP2	0.716	0.267382329777462	0.432	0.267382329777462	0.833	0.677	NA
RPL10P16	0.716	0.262175023378447	0.432	0.262175023378447	0.933	0.961	NA
MAF	0.285	-0.281950931864947	0.43	-0.281950931864947	0.65	0.827	NA
ADAMTS9-AS2	0.285	-0.284072609595349	0.43	-0.284072609595349	0.9	0.976	NA
NOTCH3	0.285	-0.294196018415408	0.43	-0.294196018415408	0.9	0.992	NA
IGFBP4	0.285	-0.310974060199873	0.43	-0.310974060199873	0.133	0.52	NA
AC093426.1	0.285	-0.320954678347251	0.43	-0.320954678347251	0.967	1	NA
ESR2	0.285	-0.419910676015853	0.43	-0.419910676015853	0.967	1	NA
TXNDC15	0.715	0.41249321157003	0.43	0.41249321157003	0.867	0.543	NA
ESF1	0.715	0.401582276508875	0.43	0.401582276508875	0.95	0.945	NA
NRDC	0.715	0.311440692095217	0.43	0.311440692095217	0.967	0.89	NA
RIOK2	0.715	0.29409220184311	0.43	0.29409220184311	0.85	0.575	NA
TMEM38B	0.715	0.254098659693421	0.43	0.254098659693421	0.9	0.669	NA
PSMA8	0.286	-0.253607717309399	0.428	-0.253607717309399	0.083	0.488	NA
DSCR3	0.286	-0.300906324038858	0.428	-0.300906324038858	0.7	0.913	NA
CAVIN3	0.286	-0.309893442259138	0.428	-0.309893442259138	0.15	0.528	NA
AKT3	0.286	-0.325248126977368	0.428	-0.325248126977368	0.717	0.866	NA
ATG4B	0.286	-0.338091736466455	0.428	-0.338091736466455	0.9	0.953	NA
ARIH1	0.286	-0.349294265194561	0.428	-0.349294265194561	0.917	0.992	NA
TFDP2	0.286	-0.380359144676644	0.428	-0.380359144676644	0.917	0.937	NA
RYK	0.286	-0.399781202811939	0.428	-0.399781202811939	0.75	0.921	NA
GOLGB1	0.286	-0.449652982944086	0.428	-0.449652982944086	0.883	0.961	NA
MIER1	0.286	-0.471540470543024	0.428	-0.471540470543024	0.933	0.961	NA
ACTB	0.714	0.425516803201643	0.428	0.425516803201643	0.983	1	NA
SYCP3	0.714	0.31751665575438	0.428	0.31751665575438	0.9	0.638	NA
DNAJA3	0.714	0.316094638880449	0.428	0.316094638880449	0.917	0.74	NA
ATP5G3	0.714	0.311701725558505	0.428	0.311701725558505	0.983	0.961	NA
SERF2	0.714	0.310461199508291	0.428	0.310461199508291	0.983	0.984	NA
AL031058.1	0.714	0.301083506647668	0.428	0.301083506647668	0.65	0.346	NA
KANSL2	0.714	0.295225833309443	0.428	0.295225833309443	0.9	0.803	NA
PRPF40A	0.714	0.28103037170751	0.428	0.28103037170751	1	0.992	NA
SLC35A5	0.714	0.28099351353054	0.428	0.28099351353054	0.917	0.772	NA
MRPL34	0.714	0.271530115341369	0.428	0.271530115341369	0.867	0.583	NA
ARHGAP23	0.287	-0.258974906441883	0.426	-0.258974906441883	0.9	0.937	NA
CCDC91	0.287	-0.462436859639809	0.426	-0.462436859639809	0.517	0.772	NA
INHBA	0.287	-0.571151947388167	0.426	-0.571151947388167	0.533	0.78	NA
OSR2	0.287	-0.67802723203219	0.426	-0.67802723203219	0.317	0.63	NA
RUVBL1	0.713	0.368599754814405	0.426	0.368599754814405	0.983	0.803	NA
COX7B	0.713	0.356804506469262	0.426	0.356804506469262	0.967	0.866	NA
ATP11C	0.713	0.338362193424594	0.426	0.338362193424594	0.933	0.772	NA
EIF2S2	0.713	0.328354573161601	0.426	0.328354573161601	1	0.953	NA
RPS16	0.713	0.301904198141095	0.426	0.301904198141095	0.983	0.976	NA
RPL18	0.713	0.299769803634875	0.426	0.299769803634875	1	0.992	NA
SDHC	0.713	0.267241104554686	0.426	0.267241104554686	0.883	0.661	NA
RPLP1	0.713	0.250831971510077	0.426	0.250831971510077	1	0.984	NA
KTN1	0.288	-0.280554761673169	0.424	-0.280554761673169	1	1	NA
FST	0.288	-0.299848911943009	0.424	-0.299848911943009	0.233	0.598	NA
RGS22	0.288	-0.335890773571853	0.424	-0.335890773571853	0.133	0.512	NA
AGAP1	0.288	-0.364379285212644	0.424	-0.364379285212644	1	1	NA
PLA2G16	0.288	-0.418547888256065	0.424	-0.418547888256065	0.183	0.551	NA
SCML1	0.288	-0.440748787349178	0.424	-0.440748787349178	0.9	0.976	NA
C4orf48	0.288	-0.581304404070835	0.424	-0.581304404070835	0.95	0.921	NA
FAM213A	0.712	0.402452017268381	0.424	0.402452017268381	0.867	0.764	NA
KIF22	0.712	0.390459517896915	0.424	0.390459517896915	0.917	0.772	NA
MRPL55	0.712	0.322422222554182	0.424	0.322422222554182	0.867	0.724	NA
S100A13	0.712	0.27328716165115	0.424	0.27328716165115	0.85	0.622	NA
ESX1	0.289	-0.276047667728118	0.422	-0.276047667728118	0.1	0.504	NA
COPS7B	0.289	-0.313555326099763	0.422	-0.313555326099763	0.7	0.85	NA
DENND5A	0.289	-0.324336158690413	0.422	-0.324336158690413	0.433	0.756	NA
JUN	0.289	-0.771109971647937	0.422	-0.771109971647937	0.583	0.78	NA
CLSPN	0.711	0.754069585493316	0.422	0.754069585493316	0.85	0.693	NA
CD2BP2	0.711	0.422508409348852	0.422	0.422508409348852	0.883	0.701	NA
CSNK1A1	0.711	0.335772724214446	0.422	0.335772724214446	0.883	0.803	NA
TMEM50B	0.711	0.282276471428023	0.422	0.282276471428023	0.85	0.669	NA
IFT22	0.711	0.25257947297157	0.422	0.25257947297157	0.883	0.598	NA
EPHX2	0.29	-0.280050912231965	0.42	-0.280050912231965	0.35	0.669	NA
EGFR	0.29	-0.322791762856823	0.42	-0.322791762856823	0.883	0.945	NA
RBMXP4	0.29	-0.330198210855361	0.42	-0.330198210855361	0.95	0.992	NA
TOP1MT	0.29	-0.382162461136202	0.42	-0.382162461136202	0.567	0.787	NA
ZNF518A	0.29	-0.461934084872798	0.42	-0.461934084872798	0.967	1	NA
WASF1	0.29	-0.528371159846116	0.42	-0.528371159846116	0.733	0.819	NA
PUM3	0.71	0.469548739781663	0.42	0.469548739781663	0.95	0.819	NA
KIAA1551	0.71	0.37185227632097	0.42	0.37185227632097	0.933	0.89	NA
ATP5I	0.71	0.359073932225584	0.42	0.359073932225584	1	0.969	NA
DSTN	0.71	0.317460127416441	0.42	0.31746012741644	0.967	0.969	NA
EIF5B	0.71	0.316228144614106	0.42	0.316228144614106	1	0.976	NA
ATP6V0B	0.71	0.295319925478467	0.42	0.295319925478467	0.967	0.898	NA
ZNF138	0.71	0.28347653748168	0.42	0.28347653748168	0.817	0.496	NA
XRCC2	0.71	0.268781515935472	0.42	0.268781515935472	0.633	0.26	NA
CCDC122	0.291	-0.278708365489023	0.418	-0.278708365489023	0.45	0.756	NA
CSAD	0.291	-0.299934498519574	0.418	-0.299934498519574	0.517	0.78	NA
ACOT4	0.291	-0.301373471337379	0.418	-0.301373471337379	0.25	0.591	NA
PLEKHA3	0.291	-0.305590408067874	0.418	-0.305590408067874	0.967	0.992	NA
NAB1	0.291	-0.312082811977679	0.418	-0.312082811977679	0.55	0.811	NA
TP53TG3D	0.291	-0.312694844980009	0.418	-0.312694844980009	0.383	0.669	NA
RXRA	0.291	-0.347410318049849	0.418	-0.347410318049849	0.667	0.835	NA
BAIAP2L1	0.291	-0.376839525075445	0.418	-0.376839525075445	0.417	0.693	NA
RHOBTB3	0.291	-0.404983027169209	0.418	-0.404983027169209	0.633	0.882	NA
LINC00384	0.291	-0.464164340717829	0.418	-0.464164340717829	0.983	1	NA
ARHGAP10	0.291	-0.491552154487616	0.418	-0.491552154487616	0.783	0.89	NA
SVIL	0.291	-0.544463314590843	0.418	-0.544463314590843	0.567	0.811	NA
STK31	0.291	-0.818705274695611	0.418	-0.818705274695611	0.783	0.835	NA
COMMD10	0.709	0.363775542546139	0.418	0.363775542546139	0.783	0.551	NA
ANAPC13	0.709	0.353309404297273	0.418	0.353309404297273	0.95	0.913	NA
PTBP3	0.709	0.343154702405554	0.418	0.343154702405554	0.9	0.709	NA
ANAPC7	0.709	0.293492585546537	0.418	0.293492585546537	0.983	0.811	NA
FMN2	0.709	0.289746796968839	0.418	0.289746796968839	0.833	0.638	NA
AC104563.1	0.709	0.271079778591955	0.418	0.271079778591955	1	0.953	NA
TIMM22	0.709	0.270584435470421	0.418	0.270584435470421	0.85	0.661	NA
EIF1AX	0.709	0.268446261480613	0.418	0.268446261480613	1	0.953	NA
TRIM6	0.709	0.25836137637705	0.418	0.25836137637705	0.733	0.417	NA
PTP4A1	0.709	0.255484667808988	0.418	0.255484667808988	0.85	0.661	NA
CLK3	0.292	-0.266588016492053	0.416	-0.266588016492053	0.567	0.835	NA
ADAD1	0.292	-0.337369376859201	0.416	-0.337369376859201	0.233	0.575	NA
DLGAP5	0.708	0.390118979550257	0.416	0.390118979550257	0.817	0.598	NA
TAF1D	0.708	0.377849857805157	0.416	0.377849857805157	0.967	0.913	NA
MPHOSPH8	0.708	0.300868529903619	0.416	0.300868529903619	1	0.953	NA
RPL32	0.708	0.293074239908076	0.416	0.293074239908076	1	0.984	NA
RHNO1	0.708	0.279859050718193	0.416	0.279859050718193	0.683	0.346	NA
PNO1	0.708	0.263886396516009	0.416	0.263886396516009	0.967	0.929	NA
CCDC178	0.293	-0.280462738414585	0.414	-0.280462738414585	0.117	0.496	NA
BX284668.5	0.293	-0.435365859170035	0.414	-0.435365859170035	0.267	0.63	NA
DNAJC19	0.707	0.390670960337746	0.414	0.390670960337746	0.833	0.598	NA
GPANK1	0.707	0.320164564960668	0.414	0.320164564960668	0.883	0.685	NA
C1GALT1	0.707	0.287049178368877	0.414	0.287049178368877	0.883	0.63	NA
PIGB	0.294	-0.254491447652176	0.412	-0.254491447652176	0.9	0.984	NA
SOCS7	0.294	-0.273346814485541	0.412	-0.273346814485541	0.817	0.969	NA
LAMB1	0.294	-0.307954856178073	0.412	-0.307954856178073	0.983	1	NA
FKBP8	0.294	-0.309135167475748	0.412	-0.309135167475748	0.683	0.795	NA
CIC	0.294	-0.321276876127089	0.412	-0.321276876127089	0.7	0.827	NA
HDAC2	0.294	-0.323597494558713	0.412	-0.323597494558713	1	1	NA
HMGB1P5	0.294	-0.329485049427041	0.412	-0.329485049427041	0.983	0.984	NA
CEBPB	0.294	-0.342221617118402	0.412	-0.342221617118402	0.933	0.984	NA
PEG3	0.294	-0.560402638656037	0.412	-0.560402638656037	0.7	0.89	NA
MAN1A2	0.294	-0.614217841740007	0.412	-0.614217841740007	0.8	0.874	NA
NDUFS5	0.706	0.382407328238374	0.412	0.382407328238374	0.85	0.756	NA
SCG5	0.706	0.311717865765295	0.412	0.311717865765295	0.75	0.504	NA
NOP10	0.706	0.308488534167088	0.412	0.308488534167088	0.95	0.89	NA
DEGS1	0.706	0.307453875394123	0.412	0.307453875394123	0.917	0.811	NA
TGFBI	0.295	-0.301234544352787	0.41	-0.301234544352787	0.967	0.969	NA
MTRNR2L12	0.295	-0.316045082271859	0.41	-0.316045082271859	1	1	NA
GSE1	0.295	-0.37039553796604	0.41	-0.37039553796604	0.817	0.969	NA
KIAA1210	0.295	-0.377888823854341	0.41	-0.377888823854341	0.733	0.89	NA
HLTF	0.295	-0.43909584599108	0.41	-0.43909584599108	1	0.976	NA
DEK	0.295	-0.447670590219273	0.41	-0.447670590219273	0.8	0.937	NA
SCAND1	0.705	0.301101134340201	0.41	0.301101134340201	0.917	0.724	NA
RACK1	0.705	0.298769270264575	0.41	0.298769270264575	1	0.961	NA
GRWD1	0.705	0.268942418055319	0.41	0.268942418055319	0.833	0.709	NA
IL13RA1	0.296	-0.29256108279786	0.408	-0.29256108279786	0.3	0.614	NA
PLK2	0.296	-0.354824687972754	0.408	-0.354824687972754	0.283	0.583	NA
CMYA5	0.296	-0.371112812501692	0.408	-0.371112812501692	0.933	1	NA
VEZF1	0.296	-0.384538790621572	0.408	-0.384538790621572	0.633	0.843	NA
MIR10B	0.296	-0.402051763437869	0.408	-0.402051763437869	0.933	1	NA
ESD	0.296	-0.425922636083188	0.408	-0.425922636083188	0.917	0.929	NA
DYRK1A	0.296	-0.460648526010285	0.408	-0.460648526010285	0.75	0.906	NA
RGS10	0.704	0.434842319282577	0.408	0.434842319282577	0.767	0.472	NA
TLN2	0.704	0.331841697355024	0.408	0.331841697355024	0.967	0.858	NA
EPSTI1	0.297	-0.266912267100872	0.406	-0.266912267100872	0.183	0.543	NA
SRSF12	0.297	-0.351589131908635	0.406	-0.351589131908635	0.7	0.843	NA
ARID1B	0.297	-0.3580258955291	0.406	-0.3580258955291	0.967	1	NA
SASH1	0.703	0.392722823095822	0.406	0.392722823095822	0.85	0.843	NA
MT1X	0.703	0.331977604412651	0.406	0.331977604412651	0.55	0.205	NA
AKAP9	0.703	0.29957001080962	0.406	0.29957001080962	1	0.976	NA
TFB1M	0.703	0.292853876684003	0.406	0.292853876684003	0.8	0.591	NA
PSPC1	0.703	0.281006013890408	0.406	0.281006013890408	0.933	0.709	NA
AGTRAP	0.703	0.277345504865737	0.406	0.277345504865737	0.867	0.598	NA
C12orf43	0.703	0.250886007691494	0.406	0.250886007691494	0.767	0.512	NA
GALNT2	0.298	-0.254641000315947	0.404	-0.254641000315947	0.45	0.732	NA
THUMPD3-AS1	0.298	-0.305471403576572	0.404	-0.305471403576572	0.983	1	NA
TMEM176B	0.298	-0.356365248623826	0.404	-0.356365248623826	0.15	0.52	NA
SSBP2	0.298	-0.378740562366678	0.404	-0.378740562366678	0.817	0.913	NA
KMT2E	0.298	-0.438443054610553	0.404	-0.438443054610553	0.967	0.984	NA
ASB1	0.298	-0.6353190774122	0.404	-0.6353190774122	1	1	NA
PHAX	0.702	0.341080981012938	0.404	0.341080981012938	0.967	0.835	NA
RAB29	0.702	0.329682449279016	0.404	0.329682449279016	0.717	0.48	NA
TPI1	0.702	0.298837309715408	0.404	0.298837309715408	0.983	0.961	NA
LMAN2	0.702	0.293017124544492	0.404	0.293017124544492	0.967	0.89	NA
C14orf2	0.702	0.275939663291044	0.404	0.275939663291044	0.983	0.961	NA
WDR20	0.702	0.264785043329658	0.404	0.264785043329658	0.917	0.843	NA
ALAD	0.702	0.262890041757958	0.404	0.262890041757958	0.717	0.465	NA
PHF14	0.299	-0.322891439565862	0.402	-0.322891439565862	0.867	0.976	NA
SEC63P2	0.299	-0.326309560491136	0.402	-0.326309560491136	0.95	0.992	NA
MBD5	0.299	-0.330811351987979	0.402	-0.330811351987979	0.783	0.898	NA
FOXP1	0.299	-0.333054000656689	0.402	-0.333054000656689	0.883	0.969	NA
MYLIP	0.299	-0.33322816751156	0.402	-0.33322816751156	0.267	0.606	NA
BZW1	0.299	-0.410415206006672	0.402	-0.410415206006672	0.983	0.992	NA
TAOK1	0.299	-0.510857727978696	0.402	-0.510857727978696	1	1	NA
RHOB	0.299	-0.624289748130326	0.402	-0.624289748130326	0.417	0.677	NA
XAGE1A	0.299	-0.671156691695772	0.402	-0.671156691695772	0.717	0.74	NA
CD63	0.701	0.346789744161797	0.402	0.346789744161797	0.933	0.874	NA
PMM2	0.701	0.342776885138544	0.402	0.342776885138544	0.75	0.441	NA
ZNF721	0.701	0.341565211878083	0.402	0.341565211878083	0.833	0.551	NA
ZNF486	0.701	0.337042346246514	0.402	0.337042346246514	0.633	0.315	NA
PSMD1	0.701	0.322816665133056	0.402	0.322816665133056	0.967	0.874	NA
RPL24	0.701	0.315905097437498	0.402	0.315905097437498	0.983	0.961	NA
SERPING1	0.701	0.315163589552472	0.402	0.315163589552472	0.917	0.787	NA
SEC62	0.701	0.258367930517614	0.402	0.258367930517614	1	0.976	NA
PAGE1	0.3	-0.25106227350521	0.4	-0.25106227350521	0.2	0.551	NA
AL512283.1	0.3	-0.257981134560186	0.4	-0.257981134560186	0.85	0.976	NA
SMAD1	0.3	-0.263946813086854	0.4	-0.263946813086854	0.633	0.866	NA
AC010132.4	0.3	-0.302708714801635	0.4	-0.302708714801635	0.933	1	NA
NBEA	0.3	-0.306362272205998	0.4	-0.306362272205998	0.517	0.787	NA
RAP1GDS1	0.3	-0.360273062454709	0.4	-0.360273062454709	0.833	0.929	NA
CREB5	0.3	-0.382390385719141	0.4	-0.382390385719141	0.433	0.701	NA
CCDC127	0.3	-0.387902254577138	0.4	-0.387902254577138	0.683	0.85	NA
MINDY3	0.3	-0.392679665174061	0.4	-0.392679665174061	0.467	0.709	NA
STRN4	0.3	-0.394576593874943	0.4	-0.394576593874943	0.95	0.976	NA
ZBTB20	0.3	-0.40691533720983	0.4	-0.40691533720983	0.75	0.937	NA
PAGE2	0.3	-0.545581352957982	0.4	-0.545581352957982	0.233	0.583	NA
SNX24	0.7	0.340700219136778	0.4	0.340700219136778	0.833	0.598	NA
SAP18	0.7	0.278222244117563	0.4	0.278222244117563	0.983	0.969	NA
POP4	0.7	0.267570163055943	0.4	0.267570163055943	0.783	0.528	NA
MRM2	0.7	0.265793870552157	0.4	0.265793870552157	0.883	0.74	NA
RPLP0	0.7	0.264224414529799	0.4	0.264224414529799	0.983	0.976	NA
MRPS30	0.7	0.262363403668645	0.4	0.262363403668645	0.867	0.606	NA
EIF2S3	0.7	0.258160864009965	0.4	0.258160864009965	0.817	0.646	NA
RPS6KA6	0.301	-0.256452113816767	0.398	-0.256452113816767	0.767	0.906	NA
DDX60L	0.301	-0.278545546250772	0.398	-0.278545546250772	0.85	0.89	NA
ZC3H3	0.301	-0.280702135613907	0.398	-0.280702135613907	0.517	0.78	NA
IFT57	0.301	-0.372162212109204	0.398	-0.372162212109204	0.85	0.969	NA
SAT2	0.301	-0.374765407489485	0.398	-0.374765407489485	0.767	0.906	NA
GCNT2	0.301	-0.474728667102565	0.398	-0.474728667102565	0.8	0.921	NA
NOC3L	0.301	-0.481945083888266	0.398	-0.481945083888266	0.7	0.803	NA
CCDC171	0.699	0.460185676634256	0.398	0.460185676634256	0.983	0.921	NA
TIPIN	0.699	0.445758199524358	0.398	0.445758199524358	0.85	0.606	NA
PPIG	0.699	0.335053488171957	0.398	0.335053488171957	1	0.961	NA
CCNDBP1	0.699	0.332642880034448	0.398	0.332642880034448	0.933	0.764	NA
ZNF638	0.699	0.307669625183656	0.398	0.307669625183656	1	0.976	NA
PSMB7	0.699	0.304937628888671	0.398	0.304937628888671	0.983	0.929	NA
