myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj
LRRC69	0.731	0.368207916062301	0.462	0.368207916062301	0.784	0.576	NA
MPRIP	0.731	0.321503777104185	0.462	0.321503777104185	0.955	0.909	NA
HERC1	0.731	0.30679001910231	0.462	0.30679001910231	0.977	0.919	NA
HDGFL3	0.731	0.293199630319407	0.462	0.293199630319407	0.989	0.869	NA
NFXL1	0.731	0.271215807007055	0.462	0.271215807007055	0.932	0.687	NA
GMCL1	0.731	0.258291691191601	0.462	0.258291691191601	0.92	0.636	NA
DHTKD1	0.269	-0.27653543716032	0.462	-0.27653543716032	0.511	0.788	NA
FBLIM1	0.269	-0.301063293461093	0.462	-0.301063293461093	0.341	0.677	NA
MYADM	0.269	-0.359523126764294	0.462	-0.359523126764294	0.557	0.798	NA
RPL36A	0.269	-0.399185323533274	0.462	-0.399185323533274	0.977	0.909	NA
IARS	0.269	-0.429204579597805	0.462	-0.429204579597805	1	0.99	NA
RPS15	0.269	-0.435131345511798	0.462	-0.435131345511798	1	0.97	NA
C1orf146	0.73	0.380551152912665	0.46	0.380551152912665	0.614	0.222	NA
NDUFA8	0.73	0.360304577063526	0.46	0.360304577063526	1	0.889	NA
TAX1BP1	0.73	0.329364860683748	0.46	0.329364860683748	1	0.939	NA
AP1G1	0.73	0.322596085301813	0.46	0.322596085301813	0.989	0.869	NA
ARHGAP5	0.73	0.282498012513801	0.46	0.282498012513801	1	0.899	NA
ZNF652	0.73	0.273942170096144	0.46	0.273942170096144	0.955	0.758	NA
WRNIP1	0.73	0.27181284584977	0.46	0.27181284584977	0.727	0.404	NA
CRYBG3	0.73	0.258697606070067	0.46	0.258697606070067	0.659	0.263	NA
FDXR	0.27	-0.404623892184554	0.46	-0.404623892184554	0.148	0.566	NA
SRSF10	0.27	-0.405689459391281	0.46	-0.405689459391281	1	1	NA
RPL9	0.27	-0.435537440024451	0.46	-0.435537440024451	1	0.939	NA
RPS15A	0.27	-0.615641439089375	0.46	-0.615641439089375	1	0.99	NA
LARP7	0.729	0.415363689818261	0.458	0.415363689818261	1	0.919	NA
CWC15	0.729	0.387589396542233	0.458	0.387589396542233	1	0.899	NA
TCEA1	0.729	0.347072624753351	0.458	0.347072624753351	0.977	0.899	NA
GMDS	0.729	0.335259353945131	0.458	0.335259353945131	0.614	0.253	NA
WASHC2A	0.729	0.311595096357173	0.458	0.311595096357173	0.977	0.909	NA
STOX1	0.729	0.309456135692172	0.458	0.309456135692172	0.727	0.323	NA
TCEA1P2	0.729	0.299847388409391	0.458	0.299847388409391	0.886	0.545	NA
MED27	0.729	0.29936458214482	0.458	0.29936458214482	0.864	0.505	NA
KIAA2026	0.729	0.276651374951746	0.458	0.276651374951746	0.92	0.667	NA
TUBGCP3	0.729	0.268859440753717	0.458	0.268859440753717	0.864	0.657	NA
MYOM3	0.271	-0.404168834694653	0.458	-0.404168834694653	0.943	0.98	NA
ITM2B	0.271	-0.425930731994701	0.458	-0.425930731994701	0.989	0.96	NA
TCEAL8	0.271	-0.661066534131822	0.458	-0.661066534131822	0.239	0.626	NA
KRTAP5-4	0.271	-0.721187930559267	0.458	-0.721187930559267	1	0.99	NA
CEP57	0.728	0.349934834593304	0.456	0.349934834593304	1	0.919	NA
MPP5	0.728	0.281950238231366	0.456	0.281950238231366	0.909	0.778	NA
CCDC160	0.728	0.266109407121651	0.456	0.266109407121651	0.523	0.081	NA
LINC00847	0.728	0.25275699851371	0.456	0.25275699851371	0.568	0.152	NA
VSIG10	0.272	-0.321433677947389	0.456	-0.321433677947389	0.682	0.798	NA
MXD3	0.272	-0.361946329284069	0.456	-0.361946329284069	1	0.97	NA
EPB41L2	0.272	-0.497311648661662	0.456	-0.497311648661662	1	0.99	NA
CKS1B	0.727	0.450013148401236	0.454	0.450013148401236	0.943	0.818	NA
CEBPZ	0.727	0.367614169642654	0.454	0.367614169642654	0.989	0.838	NA
TPGS2	0.727	0.367251827491034	0.454	0.367251827491034	0.989	0.869	NA
RABEP1	0.727	0.351842238320449	0.454	0.351842238320449	1	0.768	NA
MT-ND4L	0.727	0.331723894418364	0.454	0.331723894418364	1	1	NA
AGFG1	0.727	0.325299254714379	0.454	0.325299254714379	0.898	0.747	NA
KLF5	0.727	0.302927622203768	0.454	0.302927622203768	0.818	0.535	NA
MRPL51	0.727	0.301051383483971	0.454	0.301051383483971	1	0.828	NA
TRIM2	0.273	-0.332691202399064	0.454	-0.332691202399064	0.818	0.929	NA
RTL8C	0.273	-0.39475001842869	0.454	-0.39475001842869	0.239	0.626	NA
SUCLG2	0.273	-0.459926334870677	0.454	-0.459926334870677	1	0.98	NA
CNPY2	0.273	-0.517509540712114	0.454	-0.517509540712114	0.432	0.727	NA
IFITM3	0.273	-1.22894330850422	0.454	-1.22894330850422	0.443	0.737	NA
RPS27P29	0.726	0.398750047299889	0.452	0.398750047299889	1	0.97	NA
MTATP6P1	0.726	0.338913663691668	0.452	0.338913663691668	1	1	NA
CCDC167	0.726	0.314875723827587	0.452	0.314875723827587	0.932	0.737	NA
RTN4IP1	0.726	0.299484224038349	0.452	0.299484224038349	0.739	0.384	NA
RAB28	0.726	0.292940072730809	0.452	0.292940072730809	0.955	0.737	NA
PRTG	0.726	0.267779396487554	0.452	0.267779396487554	0.92	0.727	NA
WDR5	0.726	0.267207540844251	0.452	0.267207540844251	0.886	0.586	NA
SERBP1	0.274	-0.495197081727936	0.452	-0.495197081727936	0.989	0.97	NA
PRDX4	0.274	-0.558950547771387	0.452	-0.558950547771387	0.977	0.919	NA
GARS	0.725	0.401200590517125	0.45	0.401200590517125	1	0.869	NA
MLLT3	0.725	0.309331684681171	0.45	0.309331684681171	1	0.97	NA
CASD1	0.725	0.285944722374255	0.45	0.285944722374255	0.795	0.556	NA
TRIP12	0.725	0.285219780777727	0.45	0.285219780777727	0.977	0.98	NA
ZNF791	0.275	-0.253499841270842	0.45	-0.253499841270842	0.739	0.859	NA
RPL35A	0.275	-0.316481768024542	0.45	-0.316481768024542	1	0.99	NA
PCED1B	0.275	-0.346496129208639	0.45	-0.346496129208639	0.148	0.535	NA
NPM1	0.275	-0.477490426918873	0.45	-0.477490426918873	1	0.949	NA
ZFP36L2	0.275	-0.545626082422471	0.45	-0.545626082422471	0.83	0.939	NA
CSNK2A1	0.724	0.354620087370218	0.448	0.354620087370218	0.989	0.848	NA
BLMH	0.724	0.32811138073313	0.448	0.32811138073313	0.966	0.677	NA
ZNF667-AS1	0.724	0.320735434721362	0.448	0.320735434721362	0.909	0.626	NA
STYX	0.724	0.287824470366502	0.448	0.287824470366502	0.864	0.556	NA
ARHGEF26	0.724	0.28459042203806	0.448	0.28459042203806	0.852	0.596	NA
AATF	0.724	0.284243859169601	0.448	0.284243859169601	0.977	0.848	NA
THOC1	0.724	0.278301052115726	0.448	0.278301052115726	0.966	0.717	NA
NARF	0.724	0.267446443754725	0.448	0.267446443754725	0.989	0.808	NA
CHTF8	0.724	0.266832555110821	0.448	0.266832555110821	0.92	0.758	NA
IPO11	0.724	0.263718816651737	0.448	0.263718816651738	0.977	0.758	NA
GATAD2A	0.724	0.257092127683168	0.448	0.257092127683168	0.977	0.889	NA
IDI1	0.276	-0.578017594029106	0.448	-0.578017594029106	0.58	0.869	NA
MARCKSL1	0.276	-0.669036261098922	0.448	-0.669036261098922	0.795	0.869	NA
PSMG4	0.723	0.402741495215751	0.446	0.402741495215751	0.955	0.869	NA
MTIF3	0.723	0.375709177285186	0.446	0.375709177285186	0.966	0.798	NA
WDR61	0.723	0.369336323950749	0.446	0.369336323950749	0.989	0.788	NA
ANKIB1	0.723	0.293581655376682	0.446	0.293581655376682	0.886	0.707	NA
CBR1	0.723	0.264145992596021	0.446	0.264145992596021	0.773	0.495	NA
PSMB4	0.277	-0.474534324345011	0.446	-0.474534324345011	0.943	0.99	NA
CHST12	0.277	-0.593765229233711	0.446	-0.593765229233711	1	1	NA
IER2	0.277	-0.734776984308309	0.446	-0.734776984308309	0.5	0.768	NA
TCEAL9	0.277	-1.18013434802007	0.446	-1.18013434802007	0.295	0.626	NA
TXNRD1	0.722	0.384595207766378	0.444	0.384595207766378	1	0.869	NA
GPN3	0.722	0.326903808013718	0.444	0.326903808013718	0.966	0.859	NA
RBM4B	0.722	0.32562675087021	0.444	0.32562675087021	0.92	0.616	NA
CCDC7	0.722	0.30543704144157	0.444	0.30543704144157	0.716	0.404	NA
FAM114A2	0.722	0.300953685141841	0.444	0.300953685141841	0.852	0.545	NA
RNF32	0.722	0.289920129554404	0.444	0.289920129554404	0.659	0.303	NA
P4HB	0.278	-0.260947085283306	0.444	-0.260947085283306	0.693	0.859	NA
JUP	0.278	-0.320794394861709	0.444	-0.320794394861709	0.795	0.939	NA
PEG10	0.278	-0.538384928959691	0.444	-0.538384928959691	0.477	0.768	NA
TOMM7	0.278	-0.62491563660964	0.444	-0.62491563660964	0.989	0.879	NA
PIM2	0.278	-0.628995344763493	0.444	-0.628995344763493	0.364	0.636	NA
SASS6	0.721	0.365660513922564	0.442	0.365660513922564	0.784	0.434	NA
CKAP2	0.721	0.361832586410061	0.442	0.361832586410061	0.966	0.808	NA
LUZP4	0.721	0.360059093135229	0.442	0.360059093135229	0.966	0.616	NA
FNDC10	0.721	0.347460284084349	0.442	0.347460284084349	0.693	0.404	NA
PSMD13	0.721	0.320949808394552	0.442	0.320949808394552	1	0.747	NA
PSMD11	0.279	-0.332912667195537	0.442	-0.332912667195537	1	1	NA
PTMAP5	0.279	-0.343184350864154	0.442	-0.343184350864154	0.989	0.97	NA
TOR3A	0.279	-0.357823316398656	0.442	-0.357823316398656	0.511	0.717	NA
RPL9P7	0.279	-0.400565543763822	0.442	-0.400565543763822	1	0.949	NA
SGO2	0.72	0.387866010858848	0.44	0.387866010858848	0.818	0.556	NA
CENPW	0.72	0.3450159045621	0.44	0.3450159045621	0.92	0.545	NA
COPB1	0.72	0.335854572344542	0.44	0.335854572344542	1	0.859	NA
PDIA4	0.72	0.321538489235162	0.44	0.321538489235162	0.989	0.889	NA
IRAK1BP1	0.72	0.316074221169361	0.44	0.316074221169361	0.795	0.505	NA
WASHC2C	0.72	0.304461550139084	0.44	0.304461550139084	0.989	0.848	NA
OFD1	0.72	0.286035835363776	0.44	0.286035835363776	1	0.879	NA
GPBP1L1	0.72	0.277306409930344	0.44	0.277306409930344	1	0.909	NA
AC131206.1	0.72	0.273032397017762	0.44	0.273032397017762	0.966	0.879	NA
AAGAB	0.72	0.259697528622867	0.44	0.259697528622867	0.92	0.596	NA
RBM39	0.28	-0.300278107999183	0.44	-0.300278107999183	1	0.99	NA
SUSD2	0.28	-0.487304842789771	0.44	-0.487304842789771	0.341	0.636	NA
MRPS31	0.719	0.371514071872401	0.438	0.371514071872401	0.966	0.717	NA
DDX50	0.719	0.368189459910543	0.438	0.368189459910543	1	0.808	NA
ILF3	0.719	0.323529385083228	0.438	0.323529385083228	1	0.949	NA
AL451165.2	0.719	0.311191410361594	0.438	0.311191410361594	0.67	0.303	NA
GTF2E2	0.719	0.310044278664859	0.438	0.310044278664859	0.898	0.525	NA
SNX30	0.719	0.308225650816738	0.438	0.308225650816738	0.864	0.646	NA
BIRC2	0.719	0.290465089581418	0.438	0.290465089581418	0.977	0.838	NA
SAFB	0.719	0.289035925094088	0.438	0.289035925094088	1	0.909	NA
RPS3	0.281	-0.400387507479228	0.438	-0.400387507479228	1	0.97	NA
MRPS26	0.281	-0.419788790631799	0.438	-0.419788790631799	0.489	0.778	NA
RHEB	0.281	-0.44221137890761	0.438	-0.44221137890761	0.841	0.879	NA
BOLA3	0.281	-0.563981456286295	0.438	-0.563981456286294	0.489	0.737	NA
CALD1	0.281	-0.941574375571334	0.438	-0.941574375571334	0.875	0.899	NA
ARF1	0.282	-0.38485097818285	0.436	-0.38485097818285	0.989	0.929	NA
SLC4A11	0.282	-0.40006258381691	0.436	-0.40006258381691	1	0.97	NA
CEBPZOS	0.282	-0.410685588569699	0.436	-0.410685588569699	1	0.98	NA
AC116533.1	0.282	-0.561981851222301	0.436	-0.561981851222301	1	0.929	NA
AC002075.2	0.718	0.416270477823332	0.436	0.416270477823332	1	0.949	NA
XRCC4	0.718	0.387407386049837	0.436	0.387407386049837	0.886	0.616	NA
HPF1	0.718	0.378609393729279	0.436	0.378609393729279	0.977	0.737	NA
TXNIP	0.718	0.370087848170459	0.436	0.370087848170459	0.92	0.697	NA
C2orf69	0.718	0.316574988977204	0.436	0.316574988977204	0.875	0.495	NA
AL139095.2	0.283	-0.276764008771472	0.434	-0.276764008771472	0.977	0.939	NA
SRSF2	0.283	-0.414253023118136	0.434	-0.414253023118136	0.966	0.96	NA
KDELR2	0.283	-0.491410599244094	0.434	-0.491410599244094	0.875	0.899	NA
FUS	0.283	-0.532433542932214	0.434	-0.532433542932214	0.864	0.949	NA
EIF3K	0.283	-0.769324352047642	0.434	-0.769324352047642	0.841	0.818	NA
TEAD1	0.717	0.319582790614765	0.434	0.319582790614765	0.966	0.939	NA
AC008393.1	0.717	0.302119651810844	0.434	0.302119651810844	0.523	0.141	NA
PIM3	0.717	0.287678836665454	0.434	0.287678836665454	0.818	0.545	NA
RALA	0.717	0.287352414404864	0.434	0.287352414404864	1	0.97	NA
RPL22L1	0.717	0.285583305754536	0.434	0.285583305754536	0.875	0.566	NA
NDUFAF6	0.717	0.284889768228672	0.434	0.284889768228672	0.886	0.788	NA
LRRC42	0.717	0.2640688926559	0.434	0.2640688926559	0.966	0.747	NA
POU5F1B	0.284	-0.415282910837116	0.432	-0.415282910837116	0.33	0.596	NA
GLRX3	0.716	0.337574284759417	0.432	0.337574284759417	1	0.818	NA
SH3GLB1	0.716	0.337409297993827	0.432	0.337409297993827	0.989	0.97	NA
SESTD1	0.716	0.28037413676393	0.432	0.28037413676393	0.955	0.848	NA
LGALS1	0.285	-1.45934157796579	0.43	-1.45934157796579	0.909	0.919	NA
LSM3	0.715	0.351994280784305	0.43	0.351994280784305	0.989	0.899	NA
SF3B2	0.715	0.332303194892013	0.43	0.332303194892013	1	0.939	NA
CCDC88A	0.715	0.325380633916143	0.43	0.325380633916143	1	0.899	NA
GNL2	0.715	0.321923634041522	0.43	0.321923634041522	1	0.808	NA
PCNT	0.715	0.312756792070366	0.43	0.312756792070366	0.989	0.859	NA
NCK1	0.715	0.295121273899107	0.43	0.295121273899107	0.932	0.677	NA
CREBBP	0.715	0.289572977371922	0.43	0.289572977371922	1	0.929	NA
L3MBTL3	0.715	0.257873794204105	0.43	0.257873794204105	0.75	0.485	NA
FTX	0.286	-0.36370106852639	0.428	-0.36370106852639	0.659	0.879	NA
PSME2	0.286	-0.40308192952781	0.428	-0.40308192952781	0.5	0.778	NA
TIA1	0.286	-0.492386763232447	0.428	-0.492386763232447	0.898	0.929	NA
CCDC186	0.714	0.333607480063341	0.428	0.333607480063341	0.989	0.899	NA
FYTTD1	0.714	0.302002509683687	0.428	0.302002509683687	1	0.97	NA
RFC3	0.714	0.297732695214308	0.428	0.297732695214308	1	0.818	NA
SEPSECS	0.714	0.292663857729372	0.428	0.292663857729372	0.807	0.586	NA
CTHRC1	0.714	0.284319604242162	0.428	0.284319604242162	0.625	0.242	NA
NKIRAS1	0.714	0.261234905434418	0.428	0.261234905434418	0.886	0.697	NA
PPP2R3C	0.714	0.255690264805652	0.428	0.255690264805652	0.977	0.788	NA
TMED10	0.287	-0.426586130551645	0.426	-0.426586130551645	0.977	0.939	NA
APOE	0.287	-0.525524990368088	0.426	-0.525524990368088	0.261	0.616	NA
TMED9	0.287	-0.624980908512341	0.426	-0.624980908512341	0.761	0.778	NA
LSM4	0.713	0.370382913554317	0.426	0.370382913554317	1	0.879	NA
DERL1	0.713	0.320328522124873	0.426	0.320328522124873	0.92	0.768	NA
RAD21	0.713	0.317082884494198	0.426	0.317082884494198	1	0.97	NA
CMAS	0.713	0.313047691300847	0.426	0.313047691300847	0.966	0.808	NA
DYNLL1	0.713	0.269942243907791	0.426	0.269942243907791	1	0.98	NA
NUDT21	0.712	0.371612076036299	0.424	0.371612076036299	0.989	0.808	NA
GGPS1	0.712	0.367790991589822	0.424	0.367790991589822	0.943	0.758	NA
ZNF654	0.712	0.352759553502235	0.424	0.352759553502235	0.989	0.747	NA
YTHDF2	0.712	0.343978799140312	0.424	0.343978799140312	1	0.909	NA
FAM159B	0.712	0.316628108365764	0.424	0.316628108365764	0.5	0.091	NA
SUCLG1	0.712	0.285188020253329	0.424	0.285188020253329	0.989	0.758	NA
LCLAT1	0.712	0.250745096274171	0.424	0.250745096274171	0.977	0.788	NA
PLAA	0.712	0.250501698536333	0.424	0.250501698536333	0.909	0.576	NA
SERINC5	0.289	-0.286820471428222	0.422	-0.286820471428222	0.818	0.919	NA
AC079140.2	0.289	-0.301103166498571	0.422	-0.301103166498571	0.955	0.889	NA
Z74021.1	0.289	-0.352163911658055	0.422	-0.352163911658055	0.977	0.899	NA
FAM122C	0.289	-0.50585468119795	0.422	-0.50585468119795	0.489	0.747	NA
ANP32B	0.711	0.379712881176457	0.422	0.379712881176457	0.989	0.869	NA
IL13RA1	0.711	0.270960712020126	0.422	0.270960712020126	0.659	0.384	NA
CDC42EP1	0.29	-0.29354546858577	0.42	-0.29354546858577	0.295	0.667	NA
PRKRIP1	0.71	0.368688087439086	0.42	0.368688087439086	0.909	0.747	NA
PPP1R36	0.71	0.322070659074677	0.42	0.322070659074677	0.545	0.192	NA
DNM1L	0.71	0.304829343675911	0.42	0.304829343675911	0.943	0.899	NA
ZHX1	0.71	0.284885181636844	0.42	0.284885181636844	0.773	0.485	NA
VWA8	0.291	-0.26427869391926	0.418	-0.26427869391926	0.761	0.919	NA
IL6R	0.291	-0.348961669062287	0.418	-0.348961669062287	0.534	0.747	NA
GSTP1	0.291	-0.630479518549617	0.418	-0.630479518549617	0.966	0.939	NA
SMC2	0.709	0.359189373978535	0.418	0.359189373978535	1	0.828	NA
SPTLC2	0.709	0.322686444029849	0.418	0.322686444029849	0.909	0.788	NA
RNF17	0.709	0.317448762332168	0.418	0.317448762332168	0.943	0.697	NA
GIGYF2	0.709	0.306765353313098	0.418	0.306765353313098	0.989	0.879	NA
VAPA	0.709	0.284674899920327	0.418	0.284674899920327	1	0.939	NA
TEX10	0.709	0.282360634982871	0.418	0.282360634982871	0.989	0.889	NA
EFCAB14	0.709	0.26988357134194	0.418	0.26988357134194	0.943	0.747	NA
AFF1	0.709	0.264822097492152	0.418	0.264822097492152	1	0.929	NA
MANBAL	0.709	0.261826378698528	0.418	0.261826378698528	0.909	0.667	NA
SUPT6H	0.709	0.258789046151002	0.418	0.258789046151002	0.898	0.737	NA
TSPAN13	0.709	0.254274705343141	0.418	0.254274705343141	0.841	0.545	NA
MRPL2	0.709	0.254179434022024	0.418	0.254179434022024	0.966	0.717	NA
EGFLAM	0.292	-0.267569540192955	0.416	-0.267569540192955	0.511	0.889	NA
TRAPPC5	0.292	-0.27525709271059	0.416	-0.27525709271059	0.909	0.949	NA
TET1	0.292	-0.737199470494373	0.416	-0.737199470494373	0.795	0.818	NA
PDCD10	0.708	0.382698250263831	0.416	0.382698250263831	0.977	0.768	NA
EMC2	0.708	0.325037401800105	0.416	0.325037401800105	0.955	0.707	NA
DNAJA1	0.708	0.302158353847424	0.416	0.302158353847424	1	0.99	NA
CGRRF1	0.708	0.300150055903288	0.416	0.300150055903288	0.807	0.475	NA
RANBP9	0.708	0.29435515410562	0.416	0.29435515410562	0.886	0.717	NA
KIF27	0.708	0.266814660856926	0.416	0.266814660856926	0.875	0.626	NA
AC027031.2	0.708	0.266453307263218	0.416	0.266453307263218	0.602	0.222	NA
CDC37L1	0.708	0.258252995210587	0.416	0.258252995210587	0.955	0.687	NA
PTMAP2	0.293	-0.310584322106129	0.414	-0.310584322106129	0.977	0.949	NA
TMX2	0.293	-0.702317155255299	0.414	-0.702317155255299	1	1	NA
BTBD6	0.707	0.338756060311828	0.414	0.338756060311828	0.58	0.263	NA
POLG	0.294	-0.285887330743476	0.412	-0.285887330743476	0.977	0.96	NA
CLSTN2	0.294	-0.318023963107648	0.412	-0.318023963107648	0.977	0.99	NA
HNRNPA2B1	0.294	-0.337470984267841	0.412	-0.337470984267841	1	1	NA
HNRNPA1	0.294	-0.368568312836388	0.412	-0.368568312836388	1	0.99	NA
ANKRD36B	0.294	-0.417640358860759	0.412	-0.417640358860759	0.67	0.859	NA
LY6E	0.294	-0.491528540629471	0.412	-0.491528540629471	0.864	0.869	NA
SCG5	0.294	-0.494137617430822	0.412	-0.494137617430822	0.443	0.707	NA
C14orf39	0.706	0.29575011438738	0.412	0.29575011438738	0.636	0.333	NA
CCNO	0.706	0.285530795222957	0.412	0.285530795222957	0.716	0.556	NA
OXSR1	0.706	0.271045058187541	0.412	0.271045058187541	0.852	0.697	NA
RNF149	0.706	0.258882600086819	0.412	0.258882600086819	1	0.97	NA
NECAP2	0.295	-0.450649399214539	0.41	-0.450649399214539	0.773	0.899	NA
DSCR8	0.705	0.381470083491873	0.41	0.381470083491873	0.977	0.667	NA
CASP7	0.705	0.291468972684536	0.41	0.291468972684536	0.83	0.586	NA
SATB1	0.705	0.275580025053888	0.41	0.275580025053888	0.852	0.758	NA
RAB2B	0.705	0.264678968511711	0.41	0.264678968511711	0.898	0.768	NA
POPDC3	0.705	0.255613503572573	0.41	0.255613503572573	0.784	0.505	NA
DMXL2	0.705	0.253615383840379	0.41	0.253615383840379	0.875	0.616	NA
RPS29	0.296	-0.259445554855849	0.408	-0.259445554855849	1	1	NA
CFL1	0.296	-0.313796888209336	0.408	-0.313796888209336	1	0.99	NA
ILVBL	0.296	-0.384232039347183	0.408	-0.384232039347183	1	0.99	NA
FSTL1	0.296	-0.589236765969683	0.408	-0.589236765969683	0.727	0.818	NA
CFLAR	0.296	-0.823251408075952	0.408	-0.823251408075952	1	0.929	NA
PQLC3	0.296	-1.06854064052612	0.408	-1.06854064052612	0.568	0.677	NA
DNAJA2	0.704	0.353499057096122	0.408	0.353499057096122	1	0.859	NA
PIBF1	0.704	0.277765000055046	0.408	0.277765000055046	0.966	0.778	NA
POLB	0.704	0.268939382591822	0.408	0.268939382591822	0.909	0.727	NA
LRRC28	0.704	0.26828536886162	0.408	0.26828536886162	0.864	0.717	NA
NEK3	0.704	0.266692212066706	0.408	0.266692212066706	1	0.747	NA
MPC1L	0.704	0.250872367938804	0.408	0.250872367938804	0.489	0.091	NA
RPS27A	0.297	-0.261571008719938	0.406	-0.261571008719938	1	0.99	NA
POLR3B	0.297	-0.33711422186088	0.406	-0.33711422186088	0.966	0.98	NA
FAM213A	0.297	-0.423958996247299	0.406	-0.423958996247299	0.75	0.838	NA
PTP4A1	0.297	-0.447603004721305	0.406	-0.447603004721305	0.625	0.808	NA
TUBB	0.297	-0.524662935706131	0.406	-0.524662935706131	1	0.97	NA
ATP6V0E1	0.297	-0.549465320596956	0.406	-0.549465320596956	0.761	0.848	NA
SMAP1	0.703	0.343286499163442	0.406	0.343286499163442	0.955	0.727	NA
CACYBP	0.703	0.295563775373726	0.406	0.295563775373726	1	0.99	NA
TAF7	0.703	0.281888719308208	0.406	0.281888719308208	1	0.909	NA
ADAR	0.703	0.271674377782202	0.406	0.271674377782202	0.966	0.848	NA
AC008038.1	0.298	-0.458849482605758	0.404	-0.458849482605758	1	0.96	NA
GTPBP6	0.298	-0.529523537423253	0.404	-0.529523537423253	1	0.98	NA
EIF4A3	0.702	0.330524091888678	0.404	0.330524091888678	1	0.879	NA
AFDN	0.702	0.31695746635583	0.404	0.31695746635583	0.989	0.96	NA
BCAP29	0.702	0.312466522339778	0.404	0.312466522339778	0.989	0.889	NA
CFL2	0.702	0.277132849075686	0.404	0.277132849075686	0.875	0.687	NA
G3BP1	0.702	0.268857272539779	0.404	0.268857272539779	1	1	NA
GAGE1	0.702	0.256479304461973	0.404	0.256479304461973	0.489	0.101	NA
MSC	0.299	-0.343113061020723	0.402	-0.343113061020723	0.17	0.505	NA
KPNA1	0.299	-0.375155471146238	0.402	-0.375155471146238	1	0.97	NA
SLC6A15	0.299	-0.398574740129474	0.402	-0.398574740129474	0.966	0.96	NA
CTSC	0.299	-0.61210828879802	0.402	-0.61210828879802	0.841	0.929	NA
AHI1	0.701	0.346938010458656	0.402	0.346938010458656	1	0.939	NA
SDHB	0.701	0.30335564546071	0.402	0.30335564546071	1	0.788	NA
CTNNBL1	0.701	0.293384396626555	0.402	0.293384396626555	1	0.768	NA
RNF216	0.701	0.28581455823222	0.402	0.28581455823222	1	0.848	NA
INTS12	0.701	0.271407741841212	0.402	0.271407741841212	0.83	0.596	NA
ZDHHC21	0.701	0.254473011162868	0.402	0.254473011162868	0.83	0.535	NA
ABCB8	0.3	-0.270796239241065	0.4	-0.270796239241065	0.398	0.657	NA
AC010468.1	0.3	-0.271651396737957	0.4	-0.271651396737957	0.989	0.98	NA
ZMAT2	0.3	-0.33631812426938	0.4	-0.33631812426938	0.966	0.97	NA
CLSTN1	0.3	-0.374345340115389	0.4	-0.374345340115389	0.977	0.97	NA
QSOX1	0.3	-0.376918855028331	0.4	-0.376918855028331	0.932	0.949	NA
PSMC3	0.3	-0.401427473922615	0.4	-0.401427473922615	0.852	0.859	NA
ABCF1	0.7	0.339960173136049	0.4	0.339960173136049	1	0.889	NA
NEXN	0.7	0.318758066417749	0.4	0.318758066417749	0.693	0.444	NA
XPR1	0.7	0.260269220510579	0.4	0.260269220510579	0.773	0.545	NA
RPL36	0.301	-0.34474792981819	0.398	-0.34474792981819	1	0.98	NA
GNAI2	0.301	-0.379419990721611	0.398	-0.379419990721611	0.659	0.869	NA
TPR	0.301	-0.394288198450413	0.398	-0.394288198450413	1	0.97	NA
ATP1B3	0.699	0.383239108787337	0.398	0.383239108787337	1	0.778	NA
FAM104A	0.699	0.318448303406224	0.398	0.318448303406224	0.83	0.566	NA
YRDC	0.699	0.301157974886368	0.398	0.301157974886368	0.727	0.394	NA
AL365259.1	0.699	0.276936017716287	0.398	0.276936017716287	0.523	0.182	NA
BUB3	0.699	0.250130050211155	0.398	0.250130050211155	1	0.909	NA
NR6A1	0.699	0.250049464011847	0.398	0.250049464011847	1	0.818	NA
ESAM	0.302	-0.252714820377083	0.396	-0.252714820377083	0.114	0.485	NA
TSKU	0.302	-0.255874216397636	0.396	-0.255874216397636	0.5	0.758	NA
FKTN	0.302	-0.301429643900431	0.396	-0.301429643900431	0.875	0.899	NA
MINDY2	0.302	-0.425272530989164	0.396	-0.425272530989164	0.75	0.929	NA
NDUFB1	0.302	-0.506697747271265	0.396	-0.506697747271265	0.92	0.889	NA
MAP1LC3B	0.698	0.35085629398246	0.396	0.35085629398246	1	0.96	NA
TDP2	0.698	0.34918532007249	0.396	0.34918532007249	0.989	0.717	NA
MRPL33	0.698	0.325544205027236	0.396	0.325544205027236	1	0.879	NA
SNW1	0.698	0.320989160232514	0.396	0.320989160232514	1	0.869	NA
SH2D4A	0.698	0.2972522242439	0.396	0.2972522242439	0.75	0.616	NA
WDR75	0.698	0.281897181663799	0.396	0.281897181663799	0.886	0.717	NA
ZNF518B	0.698	0.269832629530542	0.396	0.269832629530542	0.864	0.697	NA
MRPS10	0.698	0.262661950561445	0.396	0.262661950561445	0.966	0.737	NA
GOLGA7	0.698	0.253061752121885	0.396	0.253061752121885	0.977	0.848	NA
BCKDK	0.303	-0.281389816100842	0.394	-0.281389816100842	0.5	0.707	NA
SF3B3	0.303	-0.307313430987765	0.394	-0.307313430987765	0.795	0.889	NA
NEU1	0.303	-0.316094193812337	0.394	-0.316094193812337	0.284	0.596	NA
AL024493.1	0.303	-0.569695115127259	0.394	-0.569695115127259	1	0.99	NA
STRBP	0.697	0.337751100934855	0.394	0.337751100934855	0.886	0.687	NA
NUP93	0.697	0.30438948667538	0.394	0.30438948667538	1	0.859	NA
